timestamp,commit,cr_ops,cr_ns,zr_ops,zr_ns,ratio,clear_ratio,run_optimize_ratio,shrink_to_fit_ratio,portable_serialize_ratio,frozen_serialize_ratio,minimum_ratio,maximum_ratio,add_ratio,rank_ratio,select_ratio,contains_ratio,add_many_ratio,add_range_closed_ratio,contains_range_ratio,range_cardinality_ratio,remove_ratio,and_ratio,or_ratio,xor_ratio,andnot_ratio,lazy_or_ratio,or_inplace_ratio,and_inplace_ratio,is_subset_ratio,equals_ratio,and_cardinality_ratio,or_cardinality_ratio,xor_cardinality_ratio,andnot_cardinality_ratio,jaccard_index_ratio,or_many_ratio,portable_deserialize_ratio
2026-06-18T23:53:53.869,7b918ae,11430,21097,11430,33341,0.63,2.318,0.495,0.397,1.400,0.950,1.012,0.541,0.857,2.552,0.854,0.979,1.162,0.848,0.984,1.482,0.964,1.244,0.594,0.446,0.945,1.269,0.932,0.620,1.050,0.300,1.228,1.128,0.993,1.102,1.191,0.478
2026-06-21T08:38:38.769,d88572f,11430,20737,11430,31773,0.65,21.720,0.528,0.142,1.166,0.919,0.996,0.525,0.853,0.882,0.892,0.984,1.034,0.806,1.000,1.086,0.884,0.811,0.818,0.535,0.979,1.451,0.943,0.911,1.065,0.847,1.636,1.174,1.015,1.364,1.192,0.465
2026-06-24T10:38:57.667,ea0ffa5,11430,21098,11430,23559,0.90,20.613,0.928,0.289,1.428,0.994,1.008,0.809,0.849,0.984,0.997,1.022,1.107,0.952,1.050,1.097,1.049,1.174,1.075,1.140,1.351,1.492,1.017,1.027,0.975,0.276,1.183,1.028,0.895,1.056,1.178,0.643
2026-06-28T23:35:07.852,6d6ef8d,23450,46171,23450,50605,0.91,1.026,0.879,0.731,0.755,0.790,0.978,0.861,0.998,1.000,0.517,0.953,1.236,0.899,0.986,0.663,1.030,1.041,0.943,1.181,2.044,1.341,1.084,1.047,1.036,0.711,1.163,1.026,0.980,1.173,0.985,0.576,1.937
2026-07-06T23:14:40.094,9125b8f,29210,148910,29210,148774,1.00,0.804,0.766,1.287,0.841,0.850,0.982,0.890,0.756,0.915,0.714,0.949,0.843,0.746,1.005,1.092,1.147,1.002,1.048,1.132,1.245,0.902,0.995,0.779,1.019,2.541,0.971,0.958,0.889,0.971,0.852,0.985,1.519,0.951,0.716
2026-07-08T20:09:44.497,ae68211,30520,130203,30520,134951,0.96,0.682,0.764,1.271,0.826,0.781,1.018,0.904,0.780,0.875,0.783,1.024,0.837,0.750,1.000,1.074,1.089,1.027,0.964,1.044,1.162,0.898,0.963,0.809,1.089,2.681,1.151,1.015,0.963,1.006,0.847,0.915,1.435,0.842,0.738
2026-07-11T01:56:11.931,9c6c3ed,30520,97042,30520,96418,1.01,1.423,0.800,1.215,0.712,0.683,1.119,0.936,1.011,0.975,0.842,0.966,0.959,0.831,1.037,1.068,1.042,1.033,1.026,0.972,1.444,0.854,0.853,1.005,1.083,2.627,0.953,1.033,0.991,1.009,1.109,1.075,1.265,1.043,0.493,0.612
